customer_key,prefix,first_name,last_name,birth_date,marital_status,gender,annual_income,total_children,education_level,occupation,home_owner,income_sort
25863,MRS.,SYDNEY,WRIGHT,12/3/1946,S,F,"$40,000 ",5,High School,Professional,Y,5
25864,MRS.,PETR,LAZECKY,6/7/1946,M,F,"$40,000 ",5,High School,Professional,Y,5
25866,MR.,TRISTAN,PERRY,11/10/1946,M,M,"$40,000 ",5,High School,Professional,Y,5
25867,MR.,CARLOS,CARTER,10/20/1946,S,M,"$70,000 ",5,Bachelors,Management,Y,8
25868,MRS.,JESSICA,LEWIS,11/4/1946,M,F,"$70,000 ",5,Bachelors,Management,Y,8
25869,MR.,LUCAS,PARKER,8/10/1947,M,M,"$40,000 ",2,High School,Professional,Y,5
25870,MR.,EDWARD,GONZALES,10/2/1947,M,M,"$40,000 ",2,High School,Professional,Y,5
25871,MR.,JASON,NELSON,6/23/1947,S,M,"$40,000 ",2,High School,Professional,Y,5
25872,MRS.,MELANIE,ROSS,10/18/1947,S,F,"$70,000 ",2,Bachelors,Management,N,8
25874,MRS.,JESSICA,HALL,8/15/1947,M,F,"$70,000 ",2,Bachelors,Management,Y,8
25875,MRS.,JOCELYN,PRICE,6/12/1948,M,F,"$40,000 ",2,High School,Professional,N,5
25876,MR.,NOAH,KING,6/2/1948,M,M,"$60,000 ",2,Partial College,Professional,Y,7
25877,MRS.,ALYSSA,PRICE,12/4/1948,S,F,"$60,000 ",2,Partial College,Professional,Y,7
25878,MRS.,BRIANNA,SIMMONS,6/9/1948,S,F,"$60,000 ",2,Bachelors,Management,N,7
25879,MRS.,ALYSSA,WOOD,6/11/1948,S,F,"$60,000 ",2,Bachelors,Management,Y,7
25880,MR.,JACKSON,KUMAR,5/8/1948,M,M,"$60,000 ",2,Bachelors,Management,Y,7
25881,MRS.,JENNIFER,CLARK,3/22/1948,M,F,"$60,000 ",2,Bachelors,Management,Y,7
25882,MR.,EDWARD,ROBERTS,8/23/1948,M,M,"$60,000 ",2,Bachelors,Management,Y,7
25883,MR.,LUIS,CARTER,2/3/1949,M,M,"$60,000 ",2,Partial College,Professional,Y,7
25884,MR.,ELIJAH,EVANS,10/19/1950,M,M,"$40,000 ",2,Partial High School,Skilled Manual,Y,5
25885,MRS.,HAILEY,WASHINGTON,10/17/1950,M,F,"$40,000 ",2,Partial High School,Skilled Manual,Y,5
25886,MRS.,RACHEL,ROGERS,5/17/1950,M,F,"$60,000 ",2,Partial College,Professional,Y,7
25888,MRS.,MORGAN,EDWARDS,4/23/1950,M,F,"$60,000 ",2,Partial College,Professional,Y,7
25889,Unknown,REGINALD,MUNOZ,5/26/1950,M,Unknown,"$60,000 ",2,Partial College,Professional,N,7
25890,MRS.,CHLOE,BROWN,9/15/1950,M,F,"$60,000 ",2,Partial College,Professional,Y,7
25891,MR.,BRANDON,JOHNSON,9/21/1950,S,M,"$80,000 ",3,Bachelors,Management,N,9
25892,MRS.,STEPHANIE,PRICE,3/21/1951,M,F,"$60,000 ",2,High School,Professional,Y,7
25893,MRS.,ALEXIA,ALEXANDER,4/26/1951,S,F,"$60,000 ",2,High School,Professional,Y,7
25894,MR.,STEVE,ZENG,5/3/1951,M,M,"$60,000 ",2,Partial College,Professional,Y,7
25895,MR.,JESSE,RICHARDSON,3/5/1952,M,M,"$40,000 ",2,Partial High School,Skilled Manual,N,5
25896,MRS.,MARISSA,COLEMAN,8/3/1952,M,F,"$70,000 ",2,High School,Professional,Y,8
25897,MRS.,KIMBERLY,BAILEY,10/12/1952,M,F,"$70,000 ",2,High School,Professional,Y,8
25898,MRS.,BRITTNEY,CAI,11/16/1952,M,F,"$70,000 ",2,High School,Professional,Y,8
25899,MRS.,CAITLIN,ROGERS,10/4/1952,M,F,"$70,000 ",2,High School,Professional,Y,8
25900,MRS.,HALEY,SANDERS,4/14/1952,M,F,"$70,000 ",2,Partial High School,Skilled Manual,Y,8
25901,MR.,LUCAS,HARRIS,11/15/1952,M,M,"$70,000 ",2,Partial High School,Skilled Manual,N,8
25902,MR.,CAMERON,LI,7/6/1952,M,M,"$70,000 ",2,Partial High School,Skilled Manual,Y,8
25903,MR.,MARSHALL,RAI,5/23/1952,M,M,"$70,000 ",2,Partial High School,Skilled Manual,Y,8
25904,MR.,IAN,COLLINS,11/15/1953,S,M,"$60,000 ",3,High School,Professional,Y,7
25905,MR.,NATHAN,HAYES,11/25/1953,M,M,"$60,000 ",3,Partial High School,Skilled Manual,N,7
25906,MRS.,CRYSTAL,ZHAO,4/2/1944,S,F,"$10,000 ",5,High School,Skilled Manual,N,1
25907,MRS.,KELLI,SHEN,8/24/1944,M,F,"$10,000 ",2,High School,Skilled Manual,Y,1
25908,MS.,MELISSA,LONG,3/23/1979,M,F,"$60,000 ",0,Partial College,Skilled Manual,N,7
25909,MR.,CHASE,JAMES,6/5/1979,M,M,"$60,000 ",0,Partial College,Skilled Manual,Y,7
25910,MS.,NATALIE,MILLER,9/18/1979,M,F,"$60,000 ",0,Partial College,Skilled Manual,Y,7
25911,MS.,ALEXANDRA,SANDERS,4/2/1978,S,F,"$40,000 ",0,High School,Skilled Manual,N,5
25912,MR.,WALTER,RUBIO,6/22/1947,M,M,"$10,000 ",2,Partial High School,Clerical,Y,1
25913,MR.,BETH,SRINI,8/10/1947,M,M,"$10,000 ",2,Partial High School,Clerical,Y,1
25914,MR.,SETH,HUGHES,4/1/1978,M,M,"$30,000 ",0,Partial College,Skilled Manual,Y,4
25915,MS.,PAIGE,BRYANT,5/9/1978,S,F,"$30,000 ",0,Partial College,Skilled Manual,N,4
25916,MS.,NAOMI,SERRANO,7/13/1978,M,F,"$60,000 ",0,Partial College,Skilled Manual,Y,7
25917,MR.,KYLE,LONG,3/25/1978,M,M,"$60,000 ",0,Partial College,Skilled Manual,N,7
25918,MRS.,CARLY,ANAND,2/10/1946,S,F,"$30,000 ",2,Partial College,Clerical,N,4
25919,MRS.,DANA,RAMOS,11/3/1946,M,F,"$30,000 ",2,Partial College,Clerical,N,4
25920,MR.,ORLANDO,GUTIERREZ,6/17/1946,M,M,"$40,000 ",2,Bachelors,Management,N,5
25921,MR.,COLIN,SHAN,9/20/1947,S,M,"$30,000 ",2,Partial College,Clerical,N,4
25922,MRS.,VERONICA,MALHOTRA,9/14/1947,S,F,"$30,000 ",2,Partial College,Clerical,Y,4
25923,MR.,MASON,PARKER,2/23/1948,S,M,"$10,000 ",2,Partial High School,Clerical,Y,1
25924,MS.,HANNAH,ROBINSON,11/20/1978,S,F,"$70,000 ",0,Partial College,Skilled Manual,N,8
25925,MS.,BRIANNA,COOPER,11/2/1977,M,F,"$40,000 ",0,Bachelors,Professional,N,5
25926,MR.,LARRY,GUTIERREZ,9/15/1948,M,M,"$20,000 ",4,High School,Skilled Manual,Y,2
25927,MRS.,TIFFANY,GUO,12/4/1948,S,F,"$20,000 ",2,High School,Skilled Manual,Y,2
25928,MR.,MARIO,SHARMA,6/8/1948,M,M,"$20,000 ",2,High School,Skilled Manual,Y,2
25929,MS.,ALEXANDRA,GRAY,9/25/1977,S,F,"$40,000 ",0,Partial College,Skilled Manual,N,5
25930,MR.,ETHAN,HARRIS,7/10/1977,S,M,"$40,000 ",0,Partial College,Skilled Manual,Y,5
25931,MR.,RYAN,HENDERSON,8/10/1977,S,M,"$40,000 ",0,Partial College,Skilled Manual,Y,5
25932,MR.,MARCUS,RODRIGUEZ,11/25/1977,S,M,"$40,000 ",0,Partial College,Skilled Manual,N,5
25933,MR.,DALTON,STEWART,6/5/1977,S,M,"$60,000 ",0,Partial College,Skilled Manual,N,7
25934,MR.,LUKE,KING,9/23/1977,S,M,"$70,000 ",0,Partial College,Skilled Manual,N,8
25935,MRS.,APRIL,TANG,3/18/1949,M,F,"$20,000 ",2,Partial High School,Clerical,Y,2
25936,MRS.,DEANNA,SCHMIDT,10/27/1949,S,F,"$20,000 ",2,Partial High School,Clerical,Y,2
25937,MR.,JON,YUAN,4/22/1949,M,M,"$20,000 ",2,Partial High School,Clerical,Y,2
25938,MR.,MARVIN,GUTIERREZ,10/22/1949,S,M,"$30,000 ",3,Partial College,Clerical,N,4
25939,MR.,WILLIE,TANG,10/24/1950,M,M,"$20,000 ",2,Partial High School,Clerical,Y,2
25940,MR.,GERALD,ARUN,8/14/1951,S,M,"$20,000 ",2,Partial High School,Clerical,Y,2
25941,MRS.,MOLLY,PEREZ,5/17/1951,M,F,"$20,000 ",2,Partial High School,Clerical,Y,2
25942,MS.,BRIANNA,BROOKS,1/17/1980,S,F,"$60,000 ",0,Partial College,Skilled Manual,N,7
25943,MS.,BRIANNA,MCDONALD,2/3/1979,S,F,"$70,000 ",0,Partial College,Skilled Manual,N,8
25944,MR.,RONALD,PEREZ,10/18/1952,S,M,"$20,000 ",2,Partial High School,Clerical,Y,2
25945,MR.,BRENT,GUO,2/17/1952,M,M,"$30,000 ",3,High School,Skilled Manual,Y,4
25946,MRS.,BRITTA,SIMON,3/23/1953,M,F,"$40,000 ",2,Partial College,Skilled Manual,Y,5
25947,MR.,SAM,WILSON,10/13/1954,S,M,"$40,000 ",3,Partial High School,Clerical,Y,5
25948,MRS.,CHRISTINE,STONE,5/10/1954,S,F,"$40,000 ",3,Partial High School,Clerical,N,5
25949,MRS.,SUMMER,RAMAN,1/18/1954,S,F,"$40,000 ",3,Partial High School,Clerical,Y,5
25950,MR.,KYLE,KUMAR,6/26/1975,S,M,"$40,000 ",0,High School,Skilled Manual,Y,5
25951,MR.,ANTHONY,ANDERSON,3/19/1975,S,M,"$40,000 ",0,High School,Skilled Manual,N,5
25952,MR.,JON,ALONSO,5/22/1975,S,M,"$40,000 ",0,High School,Skilled Manual,N,5
25953,MR.,HUNTER,BUTLER,11/11/1975,M,M,"$40,000 ",0,High School,Skilled Manual,Y,5
25954,MR.,NOAH,CARTER,8/10/1975,M,M,"$60,000 ",0,Partial College,Skilled Manual,N,7
25955,MS.,ANNA,ROBINSON,5/16/1975,S,F,"$60,000 ",0,Partial College,Skilled Manual,N,7
25956,MR.,CHARLES,RAMIREZ,12/20/1974,M,M,"$50,000 ",0,High School,Skilled Manual,Y,6
25957,MS.,STEPHANIE,WASHINGTON,7/10/1976,M,F,"$60,000 ",0,Partial College,Professional,N,7
25958,MR.,ALFREDO,ORTEGA,3/11/1956,S,M,"$80,000 ",2,High School,Skilled Manual,Y,9
25959,Unknown,KATHERINE,HALL,11/10/1976,S,Unknown,"$60,000 ",0,Partial College,Professional,N,7
25960,MR.,WILLIE,CAI,6/5/1957,M,M,"$70,000 ",2,High School,Skilled Manual,Y,8
25961,MR.,RICARDO,GOEL,3/27/1957,S,M,"$70,000 ",2,High School,Skilled Manual,Y,8
25962,MS.,JORDYN,JENKINS,1/28/1973,S,F,"$80,000 ",0,Bachelors,Management,N,9
25963,MR.,CHARLES,MORRIS,11/14/1974,S,M,"$60,000 ",0,Partial College,Professional,Y,7
25964,MR.,CHRISTOPHER,WINSTON,2/9/1974,S,M,"$60,000 ",0,Partial College,Professional,N,7
25965,MS.,ANDREA,ROBERTS,6/22/1966,S,F,"$130,000 ",0,Graduate Degree,Management,N,14
25966,MR.,ALEX,WATSON,6/17/1966,M,M,"$130,000 ",1,Graduate Degree,Management,Y,14
25967,MRS.,ALEXIS,MARTINEZ,9/25/1957,M,F,"$70,000 ",2,Partial High School,Skilled Manual,Y,8
25968,MR.,BENJAMIN,POWELL,10/9/1964,M,M,"$60,000 ",4,Bachelors,Skilled Manual,Y,7
25969,MR.,JASON,PARKER,4/17/1964,M,M,"$60,000 ",4,Bachelors,Skilled Manual,N,7
25970,MRS.,HAILEY,JAMES,9/13/1964,S,F,"$60,000 ",4,Bachelors,Skilled Manual,N,7
25971,MRS.,SAVANNAH,YOUNG,4/8/1963,S,F,"$70,000 ",4,Bachelors,Professional,Y,8
25972,MRS.,JOCELYN,HENDERSON,7/5/1963,S,F,"$70,000 ",4,Bachelors,Professional,N,8
25973,MRS.,MARIAH,GRIFFIN,3/14/1963,S,F,"$70,000 ",4,Bachelors,Professional,N,8
25974,MR.,NOAH,JAI,4/5/1963,M,M,"$70,000 ",4,Bachelors,Professional,Y,8
25975,MRS.,EBONY,GUTIERREZ,3/21/1963,S,F,"$70,000 ",4,Bachelors,Professional,N,8
25976,MR.,HUNTER,COLEMAN,4/17/1968,S,M,"$70,000 ",0,Bachelors,Professional,N,8
25977,MRS.,JENNA,LOPEZ,4/23/1968,M,F,"$60,000 ",2,Graduate Degree,Professional,Y,7
25978,MRS.,MORGAN,PEREZ,11/23/1925,S,F,"$90,000 ",5,Bachelors,Professional,Y,10
25979,MR.,MIGUEL,EDWARDS,2/2/1963,S,M,"$70,000 ",4,Bachelors,Professional,Y,8
25980,MRS.,JULIA,JONES,4/10/1963,S,F,"$70,000 ",4,Bachelors,Professional,Y,8
25981,MR.,ISAIAH,HOWARD,11/15/1963,M,M,"$70,000 ",4,Bachelors,Professional,Y,8
25982,MS.,REBECCA,PHILLIPS,4/17/1963,S,F,"$70,000 ",0,Bachelors,Professional,N,8
25983,MR.,JACK,ALEXANDER,8/22/1963,M,M,"$70,000 ",0,Bachelors,Professional,N,8
25984,MRS.,ISABELLA,WRIGHT,11/26/1963,S,F,"$60,000 ",3,Graduate Degree,Professional,Y,7
25985,MR.,JUSTIN,HARRIS,5/27/1963,M,M,"$60,000 ",3,Graduate Degree,Professional,N,7
25986,MRS.,ISABEL,BRYANT,1/24/1963,M,F,"$60,000 ",3,Graduate Degree,Professional,N,7
25987,MR.,HUNTER,KUMAR,5/25/1962,M,M,"$40,000 ",3,High School,Skilled Manual,Y,5
25988,MR.,VICTOR,MUÑOZ,1/18/1962,S,M,"$40,000 ",4,High School,Skilled Manual,Y,5
25989,MR.,JEREMY,PRICE,1/18/1962,M,M,"$70,000 ",1,Bachelors,Professional,Y,8
25990,MRS.,JENNA,PARKER,8/22/1962,S,F,"$70,000 ",1,Bachelors,Professional,N,8
25991,MRS.,ARIANNA,HAYES,3/12/1962,M,F,"$70,000 ",1,Partial College,Skilled Manual,Y,8
25992,MRS.,STEPHANIE,FLORES,5/12/1962,M,F,"$70,000 ",1,Partial College,Skilled Manual,Y,8
25993,MRS.,HEIDI,CHANDRA,5/27/1961,S,F,"$40,000 ",4,High School,Skilled Manual,Y,5
25994,MR.,RICHARD,GARCIA,3/17/1961,S,M,"$40,000 ",4,High School,Skilled Manual,Y,5
25995,MR.,JACK,PHILLIPS,4/2/1961,M,M,"$40,000 ",4,High School,Skilled Manual,Y,5
25996,MRS.,FAITH,MURPHY,8/15/1961,M,F,"$60,000 ",1,Partial College,Skilled Manual,Y,7
25997,MRS.,KATHERINE,WRIGHT,11/21/1961,M,F,"$60,000 ",1,Partial College,Skilled Manual,Y,7
25998,MR.,RICHARD,RIVERA,3/4/1961,M,M,"$60,000 ",1,Partial College,Skilled Manual,Y,7
25999,MR.,JOSHUA,THOMPSON,7/1/1960,M,M,"$40,000 ",4,High School,Skilled Manual,Y,5
26000,MR.,CONNOR,LOPEZ,10/5/1960,S,M,"$40,000 ",0,Bachelors,Professional,N,5
26001,MR.,NICHOLAS,LEE,3/25/1967,S,M,"$50,000 ",0,Partial College,Skilled Manual,N,6
26002,MR.,SAMUEL,WALKER,10/3/1967,S,M,"$50,000 ",0,Partial College,Skilled Manual,N,6
26003,MS.,DENISE,SUBRAM,11/25/1967,S,F,"$60,000 ",0,Graduate Degree,Professional,N,7
26004,MRS.,ARTHUR,WASHINGTON,11/8/1960,M,F,"$60,000 ",1,Partial College,Skilled Manual,Y,7
26005,MRS.,ELIZABETH,CLARK,11/18/1960,M,F,"$60,000 ",1,Partial College,Skilled Manual,Y,7
26006,MR.,GARRETT,PETERSON,10/24/1959,M,M,"$60,000 ",4,Bachelors,Professional,Y,7
26007,MR.,JESSE,MORGAN,4/8/1959,M,M,"$60,000 ",4,Bachelors,Professional,N,7
26008,MRS.,JENNIFER,GONZALES,6/23/1959,M,F,"$70,000 ",5,Graduate Degree,Professional,Y,8
26009,MR.,LUIS,FOSTER,9/13/1959,M,M,"$70,000 ",5,Graduate Degree,Professional,Y,8
26010,MRS.,MORGAN,CAMPBELL,12/23/1959,M,F,"$70,000 ",5,Graduate Degree,Professional,Y,8
26011,MRS.,DAISUKE,YANAGISHIMA,3/11/1959,S,F,"$80,000 ",2,Graduate Degree,Professional,N,9
26012,MR.,MARK,BEBBINGTON,8/16/1958,M,M,"$80,000 ",1,Partial College,Skilled Manual,Y,9
26013,MRS.,VICTORIA,TAYLOR,4/21/1958,S,F,"$60,000 ",1,Bachelors,Professional,Y,7
26014,MRS.,OLIVIA,TORRES,6/21/1958,S,F,"$60,000 ",1,Bachelors,Professional,N,7
26015,MR.,GABRIEL,CHOW,4/22/1958,M,M,"$60,000 ",1,Bachelors,Professional,Y,7
26016,MR.,FERNANDO,KING,5/9/1958,S,M,"$60,000 ",1,Bachelors,Professional,N,7
26017,MR.,DERRICK,ALONSO,5/7/1958,M,M,"$70,000 ",5,Graduate Degree,Professional,N,8
26018,MR.,ZACHARY,THOMPSON,7/18/1958,M,M,"$80,000 ",5,Graduate Degree,Professional,Y,9
26019,MR.,LUIS,ALLEN,5/5/1969,M,M,"$80,000 ",4,Graduate Degree,Management,Y,9
26020,MR.,BARRY,LOPEZ,4/20/1969,M,M,"$100,000 ",1,Graduate Degree,Management,Y,11
26021,MRS.,MEGHAN,GUTIERREZ,7/28/1969,S,F,"$100,000 ",1,Graduate Degree,Management,Y,11
26022,MRS.,JAMIE,GAO,4/4/1969,M,F,"$100,000 ",1,Graduate Degree,Management,Y,11
26023,MRS.,CRYSTAL,HUANG,11/9/1968,M,F,"$60,000 ",2,Bachelors,Professional,N,7
26024,MRS.,JILL,GUTIERREZ,10/21/1970,S,F,"$80,000 ",4,Graduate Degree,Management,Y,9
26025,MRS.,AIMEE,ZHANG,2/15/1970,S,F,"$90,000 ",2,Bachelors,Professional,Y,10
26026,MRS.,CINDY,SRINI,5/14/1967,S,F,"$70,000 ",5,Bachelors,Professional,Y,8
26027,MRS.,MICHELE,LUO,12/24/1969,S,F,"$110,000 ",1,Graduate Degree,Management,N,12
26028,MRS.,BRANDY,GARCIA,10/14/1969,S,F,"$130,000 ",1,Graduate Degree,Management,N,14
26029,MR.,ROY,VAZQUEZ,7/19/1966,M,M,"$80,000 ",5,Graduate Degree,Management,N,9
26030,MRS.,REBEKAH,SUBRAM,10/22/1965,M,F,"$60,000 ",3,Bachelors,Professional,Y,7
26031,MRS.,KATRINA,KUMAR,5/27/1965,S,F,"$60,000 ",3,Bachelors,Professional,N,7
26032,MRS.,LESLIE,RUIZ,8/5/1965,M,F,"$70,000 ",5,Bachelors,Professional,Y,8
26033,MR.,DANNY,VAZQUEZ,7/13/1965,S,M,"$70,000 ",0,Bachelors,Professional,Y,8
26034,MRS.,ROSA,GAO,6/27/1964,M,F,"$60,000 ",3,Bachelors,Professional,Y,7
26035,MR.,SHANNON,VAZQUEZ,5/28/1964,S,M,"$60,000 ",3,Bachelors,Professional,Y,7
26036,MRS.,HALEY,WRIGHT,10/20/1964,S,F,"$60,000 ",3,Bachelors,Professional,Y,7
26037,MR.,ERIK,DOMINGUEZ,6/17/1973,S,M,"$20,000 ",0,Partial High School,Manual,Y,2
26038,MS.,NICOLE,FLORES,12/24/1973,S,F,"$30,000 ",0,Partial College,Clerical,N,4
26039,MR.,ROBERT,GARCIA,1/13/1957,M,M,"$60,000 ",2,High School,Professional,Y,7
26040,MRS.,ANA,BUTLER,5/24/1957,M,F,"$70,000 ",2,Partial College,Professional,Y,8
26041,MRS.,GLORIA,TORRES,7/5/1957,M,F,"$70,000 ",3,Partial College,Professional,Y,8
26042,MR.,DEVIN,GRIFFIN,10/6/1957,M,M,"$90,000 ",2,Partial College,Professional,N,10
26043,MRS.,JODI,BECKER,8/8/1956,M,F,"$80,000 ",2,Partial High School,Skilled Manual,Y,9
26044,MR.,GAVIN,HUGHES,4/18/1956,S,M,"$80,000 ",2,Partial High School,Skilled Manual,N,9
26045,MR.,SAMUEL,JENKINS,6/14/1956,S,M,"$80,000 ",2,Partial High School,Skilled Manual,N,9
26046,MRS.,KARA,KUMAR,5/18/1956,S,F,"$80,000 ",2,Partial High School,Skilled Manual,Y,9
26047,MRS.,ASHLEY,HALL,4/7/1956,M,F,"$80,000 ",2,Partial High School,Skilled Manual,Y,9
26048,MR.,BRAD,OLIVER,1/1/1956,M,M,"$60,000 ",2,High School,Professional,Y,7
26049,MR.,CHRISTOPHER,WHITE,6/7/1956,M,M,"$60,000 ",2,High School,Professional,N,7
26050,MR.,CLARENCE,YE,9/14/1956,S,M,"$60,000 ",2,High School,Professional,N,7
26051,MR.,JOSHUA,WILLIAMS,12/24/1932,M,M,"$40,000 ",3,Partial College,Professional,Y,5
26052,MRS.,CAROLYN,SUBRAM,4/24/1965,M,F,"$90,000 ",5,Partial College,Professional,Y,10
26053,MR.,AUSTIN,ANDERSON,3/22/1965,M,M,"$100,000 ",3,Bachelors,Management,Y,11
26054,MR.,DYLAN,LEE,1/13/1965,S,M,"$100,000 ",4,Bachelors,Management,N,11
26055,MR.,ETHAN,FOSTER,8/20/1965,S,M,"$100,000 ",4,Partial College,Professional,Y,11
26056,MRS.,KAREN,ZENG,12/15/1965,S,F,"$100,000 ",4,Partial College,Professional,Y,11
26057,MR.,BARRY,SUBRAM,2/17/1965,S,M,"$110,000 ",2,Bachelors,Management,Y,12
26058,MRS.,FAITH,STEWART,11/25/1965,S,F,"$120,000 ",3,Bachelors,Management,Y,13
26059,MR.,ANDREW,ANDERSON,10/21/1965,M,M,"$130,000 ",1,Graduate Degree,Management,Y,14
26060,MR.,KYLE,EDWARDS,11/12/1965,M,M,"$130,000 ",1,Graduate Degree,Management,Y,14
26061,MR.,CONNOR,BUTLER,4/18/1965,S,M,"$170,000 ",0,Graduate Degree,Management,N,17
26062,MR.,CHAD,RAJI,9/11/1964,M,M,"$80,000 ",4,Partial College,Professional,Y,9
26063,MR.,WESLEY,LU,7/13/1964,M,M,"$80,000 ",4,Partial College,Professional,Y,9
26064,MR.,LOGAN,SCOTT,6/20/1964,M,M,"$100,000 ",5,Partial College,Professional,Y,11
26065,MRS.,CHLOE,POWELL,2/20/1964,S,F,"$110,000 ",3,Bachelors,Management,N,12
26066,MRS.,ELIZABETH,MARTINEZ,7/27/1956,M,F,"$70,000 ",3,Partial College,Professional,N,8
26067,MRS.,ERIN,MORGAN,1/23/1956,M,F,"$70,000 ",3,Partial College,Professional,N,8
26068,MR.,DYLAN,PATTERSON,12/16/1956,M,M,"$70,000 ",4,Partial College,Professional,Y,8
26069,MRS.,JESSICA,FOSTER,9/19/1956,M,F,"$70,000 ",4,Partial College,Professional,Y,8
26070,MR.,ELIJAH,PATTERSON,7/3/1956,S,M,"$90,000 ",2,Partial College,Professional,Y,10
26071,MRS.,BRITTANY,HENDERSON,7/8/1955,S,F,"$80,000 ",2,Partial High School,Skilled Manual,N,9
26072,MRS.,KELLI,ZHANG,7/5/1955,S,F,"$80,000 ",2,Partial High School,Skilled Manual,Y,9
26073,MRS.,JULIA,ADAMS,4/11/1934,S,F,"$50,000 ",2,Graduate Degree,Management,N,6
26074,MR.,ISAAC,REED,10/16/1963,M,M,"$80,000 ",4,Partial College,Professional,Y,9
26075,MS.,JESSICA,WALKER,4/27/1963,S,F,"$90,000 ",0,Partial College,Professional,Y,10
26076,MRS.,KELLY,ROSS,11/13/1962,M,F,"$80,000 ",5,Partial College,Professional,Y,9
26077,MR.,ISAAC,COLLINS,11/23/1962,M,M,"$80,000 ",5,Partial College,Professional,Y,9
26078,MR.,ALBERTO,DOMINGUEZ,5/11/1962,M,M,"$90,000 ",5,Partial College,Professional,Y,10
26079,MR.,RYAN,ROBINSON,9/13/1962,M,M,"$90,000 ",5,Partial College,Professional,Y,10
26080,MRS.,SYDNEY,ROBERTS,11/23/1962,M,F,"$100,000 ",1,Partial College,Professional,Y,11
26081,MR.,EDWARD,GREEN,8/23/1962,S,M,"$100,000 ",1,Partial College,Professional,N,11
26082,MR.,CHRISTIAN,JOHNSON,7/5/1962,S,M,"$130,000 ",1,Bachelors,Management,N,14
26083,MRS.,ALYSSA,SMITH,2/5/1962,S,F,"$150,000 ",1,Partial College,Professional,N,15
26084,MR.,LUKE,JENKINS,4/26/1962,M,M,"$160,000 ",1,Bachelors,Management,N,16
26085,MR.,IAN,POWELL,7/26/1961,M,M,"$70,000 ",5,Partial College,Professional,Y,8
26086,MR.,SEAN,COX,7/20/1961,M,M,"$80,000 ",5,Partial College,Professional,Y,9
26087,MRS.,ASHLEY,PRICE,7/27/1961,M,F,"$90,000 ",4,High School,Professional,Y,10
26088,MR.,ETHAN,PERRY,9/16/1961,M,M,"$90,000 ",4,High School,Professional,Y,10
26089,MR.,TERRY,RAI,8/11/1961,S,M,"$110,000 ",1,Bachelors,Management,N,12
26090,MR.,MATHEW,MORENO,10/23/1961,S,M,"$110,000 ",1,Bachelors,Management,Y,12
26091,MRS.,CHLOE,BENNETT,8/21/1961,M,F,"$160,000 ",1,Bachelors,Management,N,16
26092,MR.,DEVIN,MORGAN,5/4/1955,S,M,"$80,000 ",2,Partial High School,Skilled Manual,Y,9
26093,MRS.,NICOLE,WASHINGTON,8/10/1955,S,F,"$60,000 ",2,High School,Professional,N,7
26094,MRS.,SARAH,BUTLER,6/11/1955,M,F,"$60,000 ",2,High School,Professional,N,7
26095,MRS.,TRINITY,KELLY,7/15/1955,M,F,"$70,000 ",4,High School,Professional,Y,8
26096,MR.,KEVIN,WRIGHT,1/25/1955,M,M,"$90,000 ",2,High School,Professional,Y,10
26097,MR.,ROBERT,FLORES,6/11/1935,S,M,"$130,000 ",2,Graduate Degree,Management,N,14
26098,MR.,DANIEL,LEE,9/9/1935,S,M,"$130,000 ",2,Graduate Degree,Management,N,14
26099,MRS.,CHRISTINA,BELL,1/9/1936,M,F,"$40,000 ",3,Partial College,Professional,N,5
26100,MRS.,JAMES,PTASZYNSKI,4/2/1936,S,F,"$40,000 ",3,Partial College,Professional,Y,5
26101,MR.,PHILLIP,SMITH,1/13/1936,M,M,"$50,000 ",2,Graduate Degree,Management,Y,6
26102,MRS.,ANA,WOOD,6/22/1960,S,F,"$90,000 ",4,High School,Professional,N,10
26103,MR.,JACK,YANG,3/26/1960,M,M,"$90,000 ",4,High School,Professional,Y,10
26104,MR.,TIMOTHY,EDWARDS,2/14/1960,M,M,"$100,000 ",0,Partial College,Professional,N,11
26105,MRS.,MORGAN,GONZALES,11/10/1960,M,F,"$110,000 ",3,Partial College,Professional,N,12
26106,MR.,CONNOR,KING,3/12/1960,S,M,"$120,000 ",5,High School,Professional,Y,13
26107,MRS.,ALEXIS,THOMAS,4/12/1960,M,F,"$130,000 ",4,Bachelors,Management,Y,14
26108,MR.,DYLAN,THOMPSON,5/5/1960,S,M,"$170,000 ",1,Graduate Degree,Management,N,17
26109,MR.,DALTON,RODRIGUEZ,9/3/1954,M,M,"$70,000 ",3,Partial High School,Skilled Manual,Y,8
26110,MR.,JAMES,ALEXANDER,11/5/1954,M,M,"$70,000 ",3,High School,Professional,Y,8
26111,MRS.,SARAH,COLEMAN,7/10/1954,M,F,"$70,000 ",3,High School,Professional,Y,8
26112,MR.,LUKE,PERRY,8/10/1953,M,M,"$70,000 ",3,Graduate Degree,Management,Y,8
26113,MRS.,CAITLIN,RIVERA,3/13/1953,S,F,"$70,000 ",3,Graduate Degree,Management,Y,8
26114,MR.,ISAAC,PETERSON,2/17/1953,S,M,"$70,000 ",3,Graduate Degree,Management,Y,8
26115,MRS.,SAVANNAH,MITCHELL,10/24/1953,S,F,"$70,000 ",3,Graduate Degree,Management,N,8
26116,MRS.,ASHLEY,MARTIN,7/5/1953,S,F,"$70,000 ",3,Graduate Degree,Management,N,8
